year,genus,species,weight,plot_type
1997,Dipodomys,merriami,43,Control
1997,Dipodomys,merriami,49,Control
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,ordii,47,Control
1997,Dipodomys,merriami,49,Control
1997,Dipodomys,merriami,53,Control
1997,Dipodomys,merriami,47,Spectab exclosure
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,ordii,38,Control
1997,Dipodomys,ordii,47,Long-term Krat Exclosure
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,ordii,53,Control
1997,Dipodomys,merriami,49,Control
1997,Dipodomys,merriami,42,Control
1997,Dipodomys,merriami,55,Control
1997,Dipodomys,merriami,48,Control
1997,Dipodomys,spectabilis,113,Control
1997,Dipodomys,merriami,45,Spectab exclosure
1997,Dipodomys,ordii,51,Control
1997,Dipodomys,merriami,45,Control
1997,Dipodomys,merriami,43,Control
1997,Dipodomys,merriami,49,Control
1997,Dipodomys,merriami,45,Control
1997,Dipodomys,merriami,45,Control
1997,Dipodomys,ordii,47,Spectab exclosure
1997,Dipodomys,ordii,59,Spectab exclosure
1997,Dipodomys,merriami,45,Control
1997,Dipodomys,ordii,58,Control
1997,Dipodomys,ordii,45,Control
1997,Dipodomys,merriami,47,Control
1997,Dipodomys,ordii,47,Spectab exclosure
1997,Dipodomys,merriami,40,Control
1997,Dipodomys,merriami,46,Control
1997,Dipodomys,merriami,48,Control
1997,Dipodomys,ordii,53,Control
1997,Dipodomys,merriami,42,Control
1997,Dipodomys,merriami,34,Control
1997,Dipodomys,merriami,46,Control
1997,Dipodomys,merriami,54,Control
1997,Dipodomys,ordii,52,Spectab exclosure
1997,Dipodomys,merriami,50,Control
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,merriami,43,Control
1997,Dipodomys,merriami,53,Control
1997,Dipodomys,merriami,39,Spectab exclosure
1997,Dipodomys,ordii,50,Control
1997,Dipodomys,merriami,50,Spectab exclosure
1997,Dipodomys,ordii,46,Control
1997,Dipodomys,merriami,48,Control
1997,Dipodomys,merriami,42,Control
1997,Dipodomys,ordii,46,Long-term Krat Exclosure
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,merriami,51,Control
1997,Dipodomys,ordii,46,Long-term Krat Exclosure
1997,Dipodomys,ordii,45,Control
1997,Dipodomys,merriami,48,Control
1997,Dipodomys,merriami,48,Control
1997,Dipodomys,ordii,51,Short-term Krat Exclosure
1997,Dipodomys,ordii,50,Short-term Krat Exclosure
1997,Dipodomys,ordii,51,Control
1997,Dipodomys,ordii,51,Control
1997,Dipodomys,merriami,54,Control
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,ordii,47,Control
1997,Dipodomys,merriami,43,Control
1997,Dipodomys,merriami,50,Control
1997,Dipodomys,merriami,39,Spectab exclosure
1997,Dipodomys,ordii,49,Control
1997,Dipodomys,ordii,54,Spectab exclosure
1997,Dipodomys,spectabilis,108,Control
1997,Dipodomys,merriami,41,Control
1997,Dipodomys,merriami,39,Control
1997,Dipodomys,merriami,42,Control
1997,Dipodomys,merriami,46,Control
1997,Dipodomys,merriami,45,Control
1997,Dipodomys,merriami,40,Control
1997,Dipodomys,merriami,38,Control
1997,Dipodomys,merriami,47,Control
1997,Dipodomys,ordii,45,Spectab exclosure
1997,Dipodomys,ordii,45,Spectab exclosure
1997,Dipodomys,merriami,42,Control
1997,Dipodomys,merriami,45,Control
1997,Dipodomys,merriami,47,Control
1997,Dipodomys,merriami,43,Control
1997,Dipodomys,merriami,42,Control
1997,Dipodomys,ordii,45,Control
1997,Dipodomys,merriami,42,Control
1997,Dipodomys,merriami,46,Control
1997,Dipodomys,ordii,54,Spectab exclosure
1997,Dipodomys,merriami,38,Control
1997,Dipodomys,ordii,52,Control
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,ordii,47,Control
1997,Dipodomys,ordii,48,Control
1997,Dipodomys,merriami,34,Control
1997,Dipodomys,merriami,43,Control
1997,Dipodomys,ordii,49,Control
1997,Dipodomys,merriami,36,Spectab exclosure
1997,Dipodomys,merriami,50,Control
1997,Dipodomys,merriami,48,Control
1997,Dipodomys,merriami,42,Control
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,merriami,47,Control
1997,Dipodomys,ordii,49,Short-term Krat Exclosure
1997,Dipodomys,merriami,40,Control
1997,Dipodomys,merriami,49,Control
1997,Dipodomys,ordii,51,Spectab exclosure
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,ordii,45,Long-term Krat Exclosure
1997,Dipodomys,merriami,49,Spectab exclosure
1997,Dipodomys,merriami,38,Control
1997,Dipodomys,merriami,43,Control
1997,Dipodomys,merriami,38,Control
1997,Dipodomys,merriami,47,Control
1997,Dipodomys,merriami,45,Spectab exclosure
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,ordii,52,Short-term Krat Exclosure
1997,Dipodomys,merriami,48,Control
1997,Dipodomys,merriami,46,Control
1997,Dipodomys,ordii,46,Long-term Krat Exclosure
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,merriami,43,Control
1997,Dipodomys,merriami,38,Spectab exclosure
1997,Dipodomys,merriami,47,Control
1997,Dipodomys,ordii,50,Control
1997,Dipodomys,merriami,47,Control
1997,Dipodomys,merriami,48,Control
1997,Dipodomys,ordii,47,Spectab exclosure
1997,Dipodomys,merriami,43,Control
1997,Dipodomys,merriami,47,Control
1997,Dipodomys,ordii,46,Long-term Krat Exclosure
1997,Dipodomys,merriami,45,Control
1997,Dipodomys,ordii,50,Control
1997,Dipodomys,merriami,48,Control
1997,Dipodomys,merriami,36,Control
1997,Dipodomys,ordii,50,Control
1997,Dipodomys,spectabilis,103,Control
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,ordii,42,Control
1997,Dipodomys,merriami,40,Control
1997,Dipodomys,merriami,40,Control
1997,Dipodomys,merriami,42,Control
1997,Dipodomys,merriami,39,Control
1997,Dipodomys,merriami,51,Control
1997,Dipodomys,merriami,44,Spectab exclosure
1997,Dipodomys,merriami,41,Control
1997,Dipodomys,ordii,48,Spectab exclosure
1997,Dipodomys,merriami,47,Control
1997,Dipodomys,merriami,41,Control
1997,Dipodomys,merriami,43,Control
1997,Dipodomys,ordii,48,Spectab exclosure
1997,Dipodomys,ordii,48,Control
1997,Dipodomys,merriami,42,Control
1997,Dipodomys,merriami,48,Control
1997,Dipodomys,merriami,42,Control
1997,Dipodomys,merriami,45,Control
1997,Dipodomys,merriami,37,Spectab exclosure
1997,Dipodomys,merriami,42,Control
1997,Dipodomys,ordii,49,Short-term Krat Exclosure
1997,Dipodomys,merriami,43,Control
1997,Dipodomys,merriami,43,Control
1997,Dipodomys,ordii,52,Spectab exclosure
1997,Dipodomys,merriami,45,Control
1997,Dipodomys,ordii,50,Spectab exclosure
1997,Dipodomys,merriami,45,Control
1997,Dipodomys,merriami,46,Control
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,merriami,45,Control
1997,Dipodomys,ordii,50,Spectab exclosure
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,merriami,40,Control
1997,Dipodomys,merriami,42,Control
1997,Dipodomys,ordii,51,Control
1997,Dipodomys,merriami,41,Control
1997,Dipodomys,merriami,47,Control
1997,Dipodomys,merriami,47,Spectab exclosure
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,merriami,40,Control
1997,Dipodomys,merriami,45,Spectab exclosure
1997,Dipodomys,ordii,45,Long-term Krat Exclosure
1997,Dipodomys,ordii,42,Control
1997,Dipodomys,merriami,42,Control
1997,Dipodomys,ordii,44,Spectab exclosure
1997,Dipodomys,merriami,38,Control
1997,Dipodomys,merriami,45,Control
1997,Dipodomys,ordii,43,Control
1997,Dipodomys,merriami,52,Control
1997,Dipodomys,merriami,43,Control
1997,Dipodomys,merriami,45,Control
1997,Dipodomys,merriami,49,Control
1997,Dipodomys,merriami,39,Spectab exclosure
1997,Dipodomys,ordii,56,Spectab exclosure
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,merriami,46,Control
1997,Dipodomys,merriami,40,Control
1997,Dipodomys,merriami,36,Control
1997,Dipodomys,spectabilis,111,Control
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,merriami,41,Control
1997,Dipodomys,merriami,42,Control
1997,Dipodomys,merriami,45,Control
1997,Dipodomys,ordii,50,Control
1997,Dipodomys,merriami,39,Control
1997,Dipodomys,merriami,41,Control
1997,Dipodomys,ordii,43,Spectab exclosure
1997,Dipodomys,merriami,43,Control
1997,Dipodomys,merriami,38,Control
1997,Dipodomys,merriami,43,Control
1997,Dipodomys,ordii,49,Spectab exclosure
1997,Dipodomys,ordii,45,Spectab exclosure
1997,Dipodomys,merriami,45,Control
1997,Dipodomys,merriami,50,Control
1997,Dipodomys,ordii,46,Spectab exclosure
1997,Dipodomys,ordii,49,Control
1997,Dipodomys,merriami,35,Control
1997,Dipodomys,ordii,48,Long-term Krat Exclosure
1997,Dipodomys,ordii,44,Control
1997,Dipodomys,merriami,45,Control
1997,Dipodomys,merriami,39,Control
1997,Dipodomys,merriami,42,Control
1997,Dipodomys,ordii,53,Short-term Krat Exclosure
1997,Dipodomys,merriami,39,Control
1997,Dipodomys,ordii,44,Long-term Krat Exclosure
1997,Dipodomys,merriami,40,Control
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,merriami,45,Spectab exclosure
1997,Dipodomys,merriami,37,Spectab exclosure
1997,Dipodomys,merriami,42,Control
1997,Dipodomys,merriami,46,Control
1997,Dipodomys,merriami,45,Control
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,merriami,36,Control
1997,Dipodomys,merriami,43,Control
1997,Dipodomys,ordii,53,Control
1997,Dipodomys,merriami,43,Control
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,ordii,43,Control
1997,Dipodomys,merriami,44,Control
1997,Dipodomys,ordii,45,Control
1997,Dipodomys,ordii,51,Spectab exclosure
1998,Dipodomys,merriami,41,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,41,Control
1998,Dipodomys,merriami,41,Control
1998,Dipodomys,merriami,39,Spectab exclosure
1998,Dipodomys,spectabilis,122,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,41,Control
1998,Dipodomys,merriami,42,Control
1998,Dipodomys,merriami,42,Control
1998,Dipodomys,ordii,52,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,ordii,46,Spectab exclosure
1998,Dipodomys,merriami,40,Control
1998,Dipodomys,merriami,47,Control
1998,Dipodomys,merriami,41,Control
1998,Dipodomys,merriami,39,Control
1998,Dipodomys,merriami,42,Control
1998,Dipodomys,ordii,57,Spectab exclosure
1998,Dipodomys,merriami,39,Control
1998,Dipodomys,merriami,42,Control
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,42,Spectab exclosure
1998,Dipodomys,ordii,53,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,40,Control
1998,Dipodomys,ordii,48,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,49,Control
1998,Dipodomys,merriami,40,Control
1998,Dipodomys,merriami,48,Control
1998,Dipodomys,ordii,52,Spectab exclosure
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,51,Control
1998,Dipodomys,ordii,52,Control
1998,Dipodomys,ordii,56,Control
1998,Dipodomys,ordii,51,Control
1998,Dipodomys,merriami,42,Control
1998,Dipodomys,ordii,43,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,47,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,41,Control
1998,Dipodomys,merriami,49,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,41,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,49,Control
1998,Dipodomys,merriami,40,Control
1998,Dipodomys,merriami,42,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,35,Spectab exclosure
1998,Dipodomys,merriami,42,Control
1998,Dipodomys,ordii,50,Long-term Krat Exclosure
1998,Dipodomys,merriami,40,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,41,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,ordii,46,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,41,Control
1998,Dipodomys,ordii,41,Long-term Krat Exclosure
1998,Dipodomys,merriami,NA,Spectab exclosure
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,spectabilis,NA,Control
1998,Dipodomys,ordii,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,ordii,NA,Spectab exclosure
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,ordii,NA,Spectab exclosure
1998,Dipodomys,ordii,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,spectabilis,NA,Spectab exclosure
1998,Dipodomys,merriami,NA,Spectab exclosure
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,ordii,NA,Spectab exclosure
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,ordii,NA,Control
1998,Dipodomys,ordii,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,ordii,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,ordii,NA,Control
1998,Dipodomys,ordii,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,ordii,NA,Control
1998,Dipodomys,ordii,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,ordii,NA,Control
1998,Dipodomys,ordii,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,ordii,NA,Long-term Krat Exclosure
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Spectab exclosure
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Long-term Krat Exclosure
1998,Dipodomys,ordii,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Spectab exclosure
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,ordii,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,47,Control
1998,Dipodomys,merriami,45,Spectab exclosure
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,37,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,47,Control
1998,Dipodomys,merriami,38,Control
1998,Dipodomys,merriami,56,Control
1998,Dipodomys,merriami,49,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,48,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,48,Control
1998,Dipodomys,merriami,51,Control
1998,Dipodomys,merriami,50,Control
1998,Dipodomys,ordii,50,Spectab exclosure
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,ordii,59,Spectab exclosure
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,48,Control
1998,Dipodomys,merriami,49,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,49,Control
1998,Dipodomys,merriami,47,Control
1998,Dipodomys,merriami,42,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,40,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,43,Spectab exclosure
1998,Dipodomys,ordii,55,Spectab exclosure
1998,Dipodomys,merriami,40,Control
1998,Dipodomys,merriami,50,Control
1998,Dipodomys,merriami,53,Spectab exclosure
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,50,Control
1998,Dipodomys,merriami,58,Control
1998,Dipodomys,merriami,41,Control
1998,Dipodomys,merriami,45,Spectab exclosure
1998,Dipodomys,merriami,50,Control
1998,Dipodomys,merriami,53,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,42,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,53,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,47,Control
1998,Dipodomys,merriami,47,Control
1998,Dipodomys,merriami,47,Control
1998,Dipodomys,ordii,30,Spectab exclosure
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,ordii,59,Control
1998,Dipodomys,merriami,49,Control
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,40,Control
1998,Dipodomys,merriami,52,Short-term Krat Exclosure
1998,Dipodomys,merriami,44,Short-term Krat Exclosure
1998,Dipodomys,ordii,61,Spectab exclosure
1998,Dipodomys,merriami,50,Spectab exclosure
1998,Dipodomys,merriami,52,Short-term Krat Exclosure
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,48,Short-term Krat Exclosure
1998,Dipodomys,merriami,48,Spectab exclosure
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,ordii,57,Control
1998,Dipodomys,merriami,50,Control
1998,Dipodomys,merriami,26,Control
1998,Dipodomys,merriami,48,Control
1998,Dipodomys,merriami,50,Spectab exclosure
1998,Dipodomys,ordii,57,Spectab exclosure
1998,Dipodomys,merriami,50,Control
1998,Dipodomys,merriami,54,Control
1998,Dipodomys,merriami,51,Spectab exclosure
1998,Dipodomys,merriami,44,Spectab exclosure
1998,Dipodomys,ordii,59,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,51,Control
1998,Dipodomys,merriami,52,Control
1998,Dipodomys,ordii,59,Spectab exclosure
1998,Dipodomys,merriami,47,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,48,Spectab exclosure
1998,Dipodomys,merriami,38,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,48,Control
1998,Dipodomys,merriami,42,Control
1998,Dipodomys,ordii,36,Spectab exclosure
1998,Dipodomys,merriami,21,Control
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,47,Spectab exclosure
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,48,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,48,Control
1998,Dipodomys,merriami,22,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,52,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,57,Control
1998,Dipodomys,merriami,50,Control
1998,Dipodomys,ordii,56,Spectab exclosure
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,38,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,40,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,54,Control
1998,Dipodomys,ordii,46,Control
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,50,Spectab exclosure
1998,Dipodomys,merriami,49,Spectab exclosure
1998,Dipodomys,ordii,26,Spectab exclosure
1998,Dipodomys,ordii,57,Control
1998,Dipodomys,merriami,51,Control
1998,Dipodomys,ordii,44,Control
1998,Dipodomys,merriami,47,Control
1998,Dipodomys,merriami,51,Control
1998,Dipodomys,merriami,29,Control
1998,Dipodomys,merriami,45,Spectab exclosure
1998,Dipodomys,merriami,49,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,48,Control
1998,Dipodomys,merriami,47,Control
1998,Dipodomys,merriami,48,Control
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,39,Control
1998,Dipodomys,merriami,48,Control
1998,Dipodomys,merriami,51,Control
1998,Dipodomys,ordii,23,Spectab exclosure
1998,Dipodomys,merriami,48,Spectab exclosure
1998,Dipodomys,merriami,40,Control
1998,Dipodomys,merriami,50,Spectab exclosure
1998,Dipodomys,merriami,49,Control
1998,Dipodomys,merriami,53,Control
1998,Dipodomys,ordii,55,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,48,Control
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,ordii,62,Spectab exclosure
1998,Dipodomys,ordii,28,Control
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,spectabilis,106,Control
1998,Dipodomys,merriami,38,Control
1998,Dipodomys,merriami,49,Control
1998,Dipodomys,merriami,33,Control
1998,Dipodomys,merriami,47,Control
1998,Dipodomys,ordii,30,Control
1998,Dipodomys,merriami,21,Spectab exclosure
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,ordii,56,Spectab exclosure
1998,Dipodomys,merriami,33,Control
1998,Dipodomys,merriami,33,Control
1998,Dipodomys,merriami,47,Long-term Krat Exclosure
1998,Dipodomys,merriami,32,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,ordii,NA,Spectab exclosure
1998,Dipodomys,ordii,49,Control
1998,Dipodomys,merriami,42,Control
1998,Dipodomys,merriami,39,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,48,Control
1998,Dipodomys,ordii,59,Spectab exclosure
1998,Dipodomys,merriami,43,Spectab exclosure
1998,Dipodomys,merriami,47,Spectab exclosure
1998,Dipodomys,ordii,36,Spectab exclosure
1998,Dipodomys,ordii,49,Control
1998,Dipodomys,merriami,49,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,51,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,42,Control
1998,Dipodomys,merriami,47,Rodent Exclosure
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,ordii,55,Control
1998,Dipodomys,merriami,49,Control
1998,Dipodomys,ordii,32,Spectab exclosure
1998,Dipodomys,merriami,34,Control
1998,Dipodomys,merriami,48,Spectab exclosure
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,41,Spectab exclosure
1998,Dipodomys,ordii,41,Control
1998,Dipodomys,merriami,29,Spectab exclosure
1998,Dipodomys,spectabilis,113,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,40,Control
1998,Dipodomys,merriami,49,Control
1998,Dipodomys,merriami,52,Control
1998,Dipodomys,merriami,48,Control
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,40,Control
1998,Dipodomys,merriami,39,Control
1998,Dipodomys,merriami,38,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,54,Control
1998,Dipodomys,merriami,47,Control
1998,Dipodomys,ordii,28,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,ordii,42,Spectab exclosure
1998,Dipodomys,merriami,23,Spectab exclosure
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,ordii,40,Spectab exclosure
1998,Dipodomys,merriami,31,Control
1998,Dipodomys,merriami,41,Control
1998,Dipodomys,ordii,62,Spectab exclosure
1998,Dipodomys,merriami,NA,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,ordii,43,Spectab exclosure
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,52,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,48,Spectab exclosure
1998,Dipodomys,merriami,37,Control
1998,Dipodomys,merriami,28,Spectab exclosure
1998,Dipodomys,merriami,42,Spectab exclosure
1998,Dipodomys,merriami,35,Control
1998,Dipodomys,merriami,52,Spectab exclosure
1998,Dipodomys,ordii,62,Control
1998,Dipodomys,merriami,57,Spectab exclosure
1998,Dipodomys,ordii,49,Control
1998,Dipodomys,merriami,26,Spectab exclosure
1998,Dipodomys,ordii,52,Spectab exclosure
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,ordii,52,Control
1998,Dipodomys,merriami,51,Control
1998,Dipodomys,merriami,42,Control
1998,Dipodomys,merriami,26,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,23,Control
1998,Dipodomys,merriami,37,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,merriami,41,Control
1998,Dipodomys,ordii,43,Control
1998,Dipodomys,merriami,42,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,47,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,49,Control
1998,Dipodomys,merriami,40,Control
1998,Dipodomys,merriami,47,Control
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,45,Control
1998,Dipodomys,ordii,57,Control
1998,Dipodomys,ordii,47,Control
1998,Dipodomys,merriami,29,Spectab exclosure
1998,Dipodomys,merriami,28,Spectab exclosure
1998,Dipodomys,merriami,48,Spectab exclosure
1998,Dipodomys,merriami,39,Spectab exclosure
1998,Dipodomys,merriami,41,Control
1998,Dipodomys,merriami,37,Control
1998,Dipodomys,merriami,42,Control
1998,Dipodomys,merriami,42,Control
1998,Dipodomys,merriami,40,Control
1998,Dipodomys,merriami,36,Control
1998,Dipodomys,merriami,46,Control
1998,Dipodomys,merriami,34,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,merriami,53,Control
1998,Dipodomys,merriami,41,Control
1998,Dipodomys,merriami,25,Control
1998,Dipodomys,merriami,50,Control
1998,Dipodomys,merriami,44,Control
1998,Dipodomys,merriami,29,Rodent Exclosure
1998,Dipodomys,merriami,37,Spectab exclosure
1998,Dipodomys,ordii,53,Spectab exclosure
1998,Dipodomys,merriami,46,Spectab exclosure
1998,Dipodomys,ordii,61,Spectab exclosure
1998,Dipodomys,ordii,54,Spectab exclosure
1998,Dipodomys,merriami,47,Control
1998,Dipodomys,spectabilis,120,Control
1998,Dipodomys,merriami,36,Control
1998,Dipodomys,ordii,53,Control
1998,Dipodomys,merriami,28,Control
1998,Dipodomys,merriami,48,Control
1998,Dipodomys,merriami,38,Control
1998,Dipodomys,merriami,43,Control
1998,Dipodomys,sp.,NA,Control
1998,Dipodomys,ordii,56,Control
1998,Dipodomys,ordii,50,Control
1998,Dipodomys,ordii,54,Control
